payment_id,order_id,payment_method,payment_status,amount
PAY094502,ORD094502,Wallet,Completed,424446.0
PAY094503,ORD094503,Debit Card,Completed,577218.0
PAY094504,ORD094504,UPI,Completed,227668.0
PAY094505,ORD094505,Net Banking,Completed,
PAY094506,ORD094506,Net Banking,Completed,299725.0
PAY094507,ORD094507,Net Banking,Completed,11284.0
PAY094508,ORD094508,Debit Card,Completed,
PAY094509,ORD094509,Wallet,Completed,79678.0
PAY094510,ORD094510,Credit Card,Failed,514932.0
PAY094511,ORD094511,Net Banking,Completed,
PAY094512,ORD094512,Credit Card,Completed,148108.0
PAY094513,ORD094513,Net Banking,Completed,117513.0
PAY094514,ORD094514,Wallet,Completed,
PAY094515,ORD094515,Credit Card,Completed,234363.0
PAY094516,ORD094516,Wallet,Completed,192959.0
PAY094517,ORD094517,Wallet,Completed,99067.0
PAY094518,ORD094518,Wallet,Pending,94068.0
PAY094519,ORD094519,Net Banking,Completed,445229.0
PAY094520,ORD094520,Credit Card,Completed,460824.0
PAY094521,ORD094521,Debit Card,Completed,206778.0
PAY094522,ORD094522,Net Banking,Pending,508321.0
PAY094523,ORD094523,Wallet,Completed,181418.0
PAY094524,ORD094524,Debit Card,Completed,87795.0
PAY094525,ORD094525,Wallet,Completed,
PAY094526,ORD094526,Wallet,Completed,345400.0
PAY094527,ORD094527,UPI,Completed,
PAY094528,ORD094528,Wallet,Pending,197185.0
PAY094529,ORD094529,Debit Card,Completed,98369.0
PAY094530,ORD094530,UPI,Completed,
PAY094531,ORD094531,Net Banking,Completed,553041.0
PAY094532,ORD094532,Net Banking,Completed,330678.0
PAY094533,ORD094533,UPI,Completed,117636.0
PAY094534,ORD094534,Debit Card,Completed,
PAY094535,ORD094535,UPI,Completed,92864.0
PAY094536,ORD094536,UPI,Pending,757570.0
PAY094537,ORD094537,Net Banking,Completed,331850.0
PAY094538,ORD094538,Net Banking,Failed,466885.0
PAY094539,ORD094539,UPI,Completed,418022.0
PAY094540,ORD094540,Net Banking,Completed,115701.0
PAY094541,ORD094541,Wallet,Failed,470699.0
PAY094542,ORD094542,Debit Card,Completed,
PAY094543,ORD094543,Credit Card,Completed,372618.0
PAY094544,ORD094544,Wallet,Completed,328434.0
PAY094545,ORD094545,Net Banking,Completed,
PAY094546,ORD094546,Wallet,Completed,300393.0
PAY094547,ORD094547,Wallet,Completed,126274.0
PAY094548,ORD094548,Credit Card,Completed,415244.0
PAY094549,ORD094549,Wallet,Completed,116485.0
PAY094550,ORD094550,Debit Card,Failed,
PAY094551,ORD094551,Credit Card,Failed,142641.0
PAY094552,ORD094552,Credit Card,Failed,81809.0
PAY094553,ORD094553,Credit Card,Pending,113355.0
PAY094554,ORD094554,Credit Card,Completed,
PAY094555,ORD094555,Debit Card,Completed,
PAY094556,ORD094556,Net Banking,Completed,13495.0
PAY094557,ORD094557,Net Banking,Completed,
PAY094558,ORD094558,Wallet,Completed,242803.0
PAY094559,ORD094559,Wallet,Pending,482384.0
PAY094560,ORD094560,Wallet,Completed,
PAY094561,ORD094561,UPI,Completed,98490.0
PAY094562,ORD094562,Net Banking,Completed,45036.0
PAY094563,ORD094563,Wallet,Completed,255912.0
PAY094564,ORD094564,UPI,Completed,
PAY094565,ORD094565,Credit Card,Completed,222532.0
PAY094566,ORD094566,UPI,Completed,345400.0
PAY094567,ORD094567,Debit Card,Completed,
PAY094568,ORD094568,Credit Card,Completed,
PAY094569,ORD094569,Credit Card,Completed,64388.0
PAY094570,ORD094570,Wallet,Completed,125477.0
PAY094571,ORD094571,Net Banking,Completed,
PAY094572,ORD094572,Debit Card,Completed,516312.0
PAY094573,ORD094573,UPI,Completed,
PAY094574,ORD094574,UPI,Completed,102424.0
PAY094575,ORD094575,Wallet,Pending,205184.0
PAY094576,ORD094576,UPI,Completed,94888.0
PAY094577,ORD094577,Debit Card,Completed,590247.0
PAY094578,ORD094578,UPI,Completed,56373.0
PAY094579,ORD094579,Credit Card,Completed,
PAY094580,ORD094580,UPI,Completed,6506.0
PAY094581,ORD094581,UPI,Failed,
PAY094582,ORD094582,Debit Card,Completed,16129.0
PAY094583,ORD094583,UPI,Completed,207832.0
PAY094584,ORD094584,Net Banking,Completed,
PAY094585,ORD094585,Wallet,Completed,
PAY094586,ORD094586,Debit Card,Completed,15522.0
PAY094587,ORD094587,Credit Card,Completed,
PAY094588,ORD094588,Wallet,Completed,485210.0
PAY094589,ORD094589,Net Banking,Completed,
PAY094590,ORD094590,Wallet,Completed,395795.0
PAY094591,ORD094591,Credit Card,Completed,84230.0
PAY094592,ORD094592,Credit Card,Completed,81122.0
PAY094593,ORD094593,Wallet,Failed,248186.0
PAY094594,ORD094594,Net Banking,Completed,
PAY094595,ORD094595,Net Banking,Failed,
PAY094596,ORD094596,Net Banking,Failed,81402.0
PAY094597,ORD094597,Debit Card,Completed,251064.0
PAY094598,ORD094598,Debit Card,Failed,
PAY094599,ORD094599,UPI,Completed,61143.0
PAY094600,ORD094600,Net Banking,Completed,167190.0
PAY094601,ORD094601,Debit Card,Completed,214718.0
PAY094602,ORD094602,Net Banking,Completed,338960.0
PAY094603,ORD094603,Debit Card,Completed,
PAY094604,ORD094604,Credit Card,Completed,442334.0
PAY094605,ORD094605,Debit Card,Completed,326283.0
PAY094606,ORD094606,Wallet,Completed,56740.0
PAY094607,ORD094607,Wallet,Completed,100110.0
PAY094608,ORD094608,Credit Card,Completed,
PAY094609,ORD094609,Debit Card,Completed,372291.0
PAY094610,ORD094610,Credit Card,Completed,
PAY094611,ORD094611,Debit Card,Completed,
PAY094612,ORD094612,UPI,Completed,
PAY094613,ORD094613,UPI,Completed,216793.0
PAY094614,ORD094614,Wallet,Completed,151692.0
PAY094615,ORD094615,Net Banking,Completed,227746.0
PAY094616,ORD094616,Wallet,Completed,
PAY094617,ORD094617,Net Banking,Completed,237456.0
PAY094618,ORD094618,Wallet,Completed,212694.0
PAY094619,ORD094619,Debit Card,Completed,277823.0
PAY094620,ORD094620,UPI,Completed,22543.0
PAY094621,ORD094621,Debit Card,Completed,51712.0
PAY094622,ORD094622,Wallet,Completed,208857.0
PAY094623,ORD094623,UPI,Completed,102843.0
PAY094624,ORD094624,Wallet,Completed,404709.0
PAY094625,ORD094625,Net Banking,Completed,
PAY094626,ORD094626,Credit Card,Completed,329124.0
PAY094627,ORD094627,UPI,Completed,210145.0
PAY094628,ORD094628,Net Banking,Completed,69619.0
PAY094629,ORD094629,Net Banking,Completed,702948.0
PAY094630,ORD094630,Debit Card,Completed,
PAY094631,ORD094631,Net Banking,Completed,18233.0
PAY094632,ORD094632,UPI,Completed,
PAY094633,ORD094633,UPI,Completed,486935.0
PAY094634,ORD094634,Wallet,Completed,25637.0
PAY094635,ORD094635,UPI,Completed,271851.0
PAY094636,ORD094636,Wallet,Failed,152000.0
PAY094637,ORD094637,Debit Card,Completed,424632.0
PAY094638,ORD094638,Net Banking,Completed,
PAY094639,ORD094639,Wallet,Completed,756764.0
PAY094640,ORD094640,Wallet,Completed,
PAY094641,ORD094641,Net Banking,Completed,
PAY094642,ORD094642,Credit Card,Completed,22840.0
PAY094643,ORD094643,Credit Card,Completed,59739.0
PAY094644,ORD094644,Credit Card,Completed,85504.0
PAY094645,ORD094645,Net Banking,Completed,10734.0
PAY094646,ORD094646,Credit Card,Completed,259107.0
PAY094647,ORD094647,Credit Card,Failed,
PAY094648,ORD094648,Credit Card,Completed,401492.0
PAY094649,ORD094649,Net Banking,Completed,
PAY094650,ORD094650,UPI,Completed,51079.0
PAY094651,ORD094651,Net Banking,Completed,
PAY094652,ORD094652,Wallet,Failed,324585.0
PAY094653,ORD094653,Debit Card,Completed,182558.0
PAY094654,ORD094654,Net Banking,Completed,
PAY094655,ORD094655,Wallet,Completed,
PAY094656,ORD094656,Credit Card,Pending,58802.0
PAY094657,ORD094657,Credit Card,Completed,444187.0
PAY094658,ORD094658,Net Banking,Completed,187709.0
PAY094659,ORD094659,Wallet,Completed,30524.0
PAY094660,ORD094660,Wallet,Completed,167242.0
PAY094661,ORD094661,Debit Card,Completed,
PAY094662,ORD094662,Credit Card,Completed,90266.0
PAY094663,ORD094663,Wallet,Completed,34968.0
PAY094664,ORD094664,Net Banking,Completed,311593.0
PAY094665,ORD094665,Net Banking,Completed,870624.0
PAY094666,ORD094666,Credit Card,Completed,297664.0
PAY094667,ORD094667,Credit Card,Completed,306223.0
PAY094668,ORD094668,UPI,Completed,
PAY094669,ORD094669,Net Banking,Completed,372696.0
PAY094670,ORD094670,UPI,Completed,186147.0
PAY094671,ORD094671,Debit Card,Completed,
PAY094672,ORD094672,Net Banking,Completed,521115.0
PAY094673,ORD094673,Wallet,Completed,429152.0
PAY094674,ORD094674,UPI,Completed,135593.0
PAY094675,ORD094675,Net Banking,Completed,51759.0
PAY094676,ORD094676,Net Banking,Completed,289260.0
PAY094677,ORD094677,Net Banking,Completed,
PAY094678,ORD094678,UPI,Completed,
PAY094679,ORD094679,Credit Card,Completed,
PAY094680,ORD094680,Net Banking,Failed,452392.0
PAY094681,ORD094681,Credit Card,Completed,223160.0
PAY094682,ORD094682,Wallet,Completed,568546.0
PAY094683,ORD094683,Wallet,Failed,258752.0
PAY094684,ORD094684,Wallet,Completed,285632.0
PAY094685,ORD094685,Debit Card,Completed,34228.0
PAY094686,ORD094686,Credit Card,Failed,26592.0
PAY094687,ORD094687,Wallet,Completed,88730.0
PAY094688,ORD094688,Debit Card,Completed,342180.0
PAY094689,ORD094689,Net Banking,Completed,82836.0
PAY094690,ORD094690,Net Banking,Completed,
PAY094691,ORD094691,Credit Card,Completed,145060.0
PAY094692,ORD094692,Debit Card,Completed,524384.0
PAY094693,ORD094693,Debit Card,Completed,
PAY094694,ORD094694,Wallet,Failed,274116.0
PAY094695,ORD094695,Net Banking,Completed,194838.0
PAY094696,ORD094696,UPI,Completed,27823.0
PAY094697,ORD094697,Net Banking,Completed,67255.0
PAY094698,ORD094698,UPI,Completed,73779.0
PAY094699,ORD094699,Wallet,Completed,229287.0
PAY094700,ORD094700,UPI,Completed,439900.0
PAY094701,ORD094701,UPI,Completed,184952.0
PAY094702,ORD094702,Net Banking,Completed,154114.0
PAY094703,ORD094703,Debit Card,Completed,170532.0
PAY094704,ORD094704,Credit Card,Completed,29799.0
PAY094705,ORD094705,Net Banking,Completed,302150.0
PAY094706,ORD094706,Wallet,Completed,279187.0
PAY094707,ORD094707,UPI,Completed,199292.0
PAY094708,ORD094708,Net Banking,Completed,
PAY094709,ORD094709,Net Banking,Failed,1178946.0
PAY094710,ORD094710,Debit Card,Completed,132513.0
PAY094711,ORD094711,Wallet,Completed,223416.0
PAY094712,ORD094712,Wallet,Completed,111636.0
PAY094713,ORD094713,UPI,Completed,162196.0
PAY094714,ORD094714,UPI,Completed,193245.0
PAY094715,ORD094715,Wallet,Failed,234966.0
PAY094716,ORD094716,Wallet,Failed,
PAY094717,ORD094717,UPI,Pending,
PAY094718,ORD094718,Credit Card,Completed,88478.0
PAY094719,ORD094719,Wallet,Failed,
PAY094720,ORD094720,Debit Card,Failed,
PAY094721,ORD094721,Net Banking,Completed,
PAY094722,ORD094722,Wallet,Completed,219854.0
PAY094723,ORD094723,Net Banking,Completed,456398.0
PAY094724,ORD094724,UPI,Completed,18233.0
PAY094725,ORD094725,Credit Card,Completed,
PAY094726,ORD094726,Net Banking,Completed,
PAY094727,ORD094727,Debit Card,Completed,147785.0
PAY094728,ORD094728,Wallet,Completed,102548.0
PAY094729,ORD094729,Net Banking,Completed,143614.0
PAY094730,ORD094730,Wallet,Completed,
PAY094731,ORD094731,Net Banking,Completed,
PAY094732,ORD094732,Net Banking,Completed,34188.0
PAY094733,ORD094733,Wallet,Completed,309525.0
PAY094734,ORD094734,Debit Card,Completed,90252.0
PAY094735,ORD094735,Wallet,Completed,663452.0
PAY094736,ORD094736,Debit Card,Completed,729927.0
PAY094737,ORD094737,UPI,Completed,50444.0
PAY094738,ORD094738,UPI,Completed,32562.0
PAY094739,ORD094739,Wallet,Failed,255441.0
PAY094740,ORD094740,Credit Card,Completed,446917.0
PAY094741,ORD094741,Credit Card,Completed,382481.0
PAY094742,ORD094742,Credit Card,Completed,271289.0
PAY094743,ORD094743,Debit Card,Completed,236826.0
PAY094744,ORD094744,Wallet,Completed,
PAY094745,ORD094745,Wallet,Completed,317510.0
PAY094746,ORD094746,Wallet,Completed,188994.0
PAY094747,ORD094747,Credit Card,Completed,207030.0
PAY094748,ORD094748,UPI,Pending,215233.0
PAY094749,ORD094749,Credit Card,Pending,236541.0
PAY094750,ORD094750,Net Banking,Completed,184594.0
PAY094751,ORD094751,Net Banking,Completed,
PAY094752,ORD094752,Wallet,Completed,946194.0
PAY094753,ORD094753,Net Banking,Completed,221480.0
PAY094754,ORD094754,UPI,Failed,491120.0
PAY094755,ORD094755,Wallet,Completed,
PAY094756,ORD094756,Wallet,Pending,182224.0
PAY094757,ORD094757,UPI,Completed,473876.0
PAY094758,ORD094758,Credit Card,Completed,
PAY094759,ORD094759,Net Banking,Completed,
PAY094760,ORD094760,Credit Card,Completed,
PAY094761,ORD094761,Net Banking,Completed,661102.0
PAY094762,ORD094762,Credit Card,Failed,
PAY094763,ORD094763,Credit Card,Completed,569120.0
PAY094764,ORD094764,Debit Card,Completed,
PAY094765,ORD094765,Net Banking,Completed,196032.0
PAY094766,ORD094766,Wallet,Completed,
PAY094767,ORD094767,Net Banking,Completed,25526.0
PAY094768,ORD094768,Wallet,Failed,287004.0
PAY094769,ORD094769,Wallet,Completed,
PAY094770,ORD094770,UPI,Completed,188798.0
PAY094771,ORD094771,Wallet,Completed,107104.0
PAY094772,ORD094772,UPI,Completed,71244.0
PAY094773,ORD094773,Wallet,Completed,1751.0
PAY094774,ORD094774,Debit Card,Completed,8067.0
PAY094775,ORD094775,UPI,Completed,247657.0
PAY094776,ORD094776,Wallet,Completed,330664.0
PAY094777,ORD094777,Wallet,Completed,344119.0
PAY094778,ORD094778,UPI,Completed,217412.0
PAY094779,ORD094779,UPI,Completed,226990.0
PAY094780,ORD094780,Credit Card,Completed,88812.0
PAY094781,ORD094781,Credit Card,Completed,358256.0
PAY094782,ORD094782,Wallet,Completed,612614.0
PAY094783,ORD094783,Credit Card,Completed,82305.0
PAY094784,ORD094784,Debit Card,Completed,111453.0
PAY094785,ORD094785,Wallet,Pending,
PAY094786,ORD094786,Net Banking,Completed,288504.0
PAY094787,ORD094787,UPI,Completed,
PAY094788,ORD094788,Debit Card,Pending,272936.0
PAY094789,ORD094789,Wallet,Pending,305160.0
PAY094790,ORD094790,Net Banking,Completed,396968.0
PAY094791,ORD094791,Credit Card,Failed,14158.0
PAY094792,ORD094792,Wallet,Completed,71872.0
PAY094793,ORD094793,Net Banking,Completed,294651.0
PAY094794,ORD094794,Wallet,Completed,
PAY094795,ORD094795,UPI,Completed,
PAY094796,ORD094796,Debit Card,Completed,300554.0
PAY094797,ORD094797,UPI,Completed,38538.0
PAY094798,ORD094798,Credit Card,Failed,568110.0
PAY094799,ORD094799,Wallet,Completed,729046.0
PAY094800,ORD094800,Net Banking,Completed,
PAY094801,ORD094801,Debit Card,Completed,179962.0
PAY094802,ORD094802,Credit Card,Failed,166685.0
PAY094803,ORD094803,Wallet,Completed,375388.0
PAY094804,ORD094804,Net Banking,Completed,
PAY094805,ORD094805,Wallet,Completed,
PAY094806,ORD094806,UPI,Completed,124264.0
PAY094807,ORD094807,Credit Card,Completed,
PAY094808,ORD094808,Debit Card,Failed,193324.0
PAY094809,ORD094809,UPI,Completed,
PAY094810,ORD094810,Wallet,Completed,
PAY094811,ORD094811,Net Banking,Completed,812310.0
PAY094812,ORD094812,UPI,Failed,
PAY094813,ORD094813,Wallet,Completed,165692.0
PAY094814,ORD094814,UPI,Completed,101722.0
PAY094815,ORD094815,Wallet,Completed,195278.0
PAY094816,ORD094816,Wallet,Completed,235300.0
PAY094817,ORD094817,Credit Card,Completed,257301.0
PAY094818,ORD094818,Debit Card,Completed,233973.0
PAY094819,ORD094819,Credit Card,Completed,67774.0
PAY094820,ORD094820,Credit Card,Failed,310987.0
PAY094821,ORD094821,Wallet,Completed,142830.0
PAY094822,ORD094822,Wallet,Completed,118571.0
PAY094823,ORD094823,Wallet,Completed,226368.0
PAY094824,ORD094824,Wallet,Completed,97898.0
PAY094825,ORD094825,Wallet,Failed,
PAY094826,ORD094826,Debit Card,Completed,84340.0
PAY094827,ORD094827,Wallet,Completed,62123.0
PAY094828,ORD094828,Net Banking,Completed,67303.0
PAY094829,ORD094829,Credit Card,Completed,211577.0
PAY094830,ORD094830,Wallet,Completed,332924.0
PAY094831,ORD094831,Credit Card,Completed,430468.0
PAY094832,ORD094832,Wallet,Completed,6272.0
PAY094833,ORD094833,UPI,Completed,199019.0
PAY094834,ORD094834,Net Banking,Completed,264443.0
PAY094835,ORD094835,UPI,Completed,
PAY094836,ORD094836,Credit Card,Completed,100430.0
PAY094837,ORD094837,Credit Card,Completed,
PAY094838,ORD094838,Debit Card,Completed,108556.0
PAY094839,ORD094839,Debit Card,Completed,19192.0
PAY094840,ORD094840,UPI,Completed,133805.0
PAY094841,ORD094841,Net Banking,Completed,139224.0
PAY094842,ORD094842,Net Banking,Completed,383928.0
PAY094843,ORD094843,Debit Card,Completed,229182.0
PAY094844,ORD094844,Net Banking,Completed,272624.0
PAY094845,ORD094845,Wallet,Completed,184594.0
PAY094846,ORD094846,UPI,Completed,393401.0
PAY094847,ORD094847,UPI,Completed,
PAY094848,ORD094848,Wallet,Completed,66434.0
PAY094849,ORD094849,Net Banking,Completed,256564.0
PAY094850,ORD094850,Net Banking,Completed,99036.0
PAY094851,ORD094851,Credit Card,Completed,113645.0
PAY094852,ORD094852,Wallet,Completed,409239.0
PAY094853,ORD094853,UPI,Pending,45353.0
PAY094854,ORD094854,UPI,Completed,
PAY094855,ORD094855,Net Banking,Completed,139660.0
PAY094856,ORD094856,Debit Card,Completed,
PAY094857,ORD094857,Credit Card,Completed,
PAY094858,ORD094858,Credit Card,Completed,131162.0
PAY094859,ORD094859,Net Banking,Completed,431639.0
PAY094860,ORD094860,UPI,Completed,119784.0
PAY094861,ORD094861,Wallet,Completed,27240.0
PAY094862,ORD094862,Net Banking,Completed,
PAY094863,ORD094863,UPI,Completed,94249.0
PAY094864,ORD094864,Debit Card,Completed,318417.0
PAY094865,ORD094865,Net Banking,Completed,23391.0
PAY094866,ORD094866,Debit Card,Completed,245168.0
PAY094867,ORD094867,UPI,Completed,224094.0
PAY094868,ORD094868,Wallet,Completed,180562.0
PAY094869,ORD094869,Net Banking,Completed,266400.0
PAY094870,ORD094870,Credit Card,Completed,214026.0
PAY094871,ORD094871,UPI,Completed,
PAY094872,ORD094872,Debit Card,Completed,48456.0
PAY094873,ORD094873,Net Banking,Pending,172554.0
PAY094874,ORD094874,UPI,Completed,468917.0
PAY094875,ORD094875,Net Banking,Failed,258758.0
PAY094876,ORD094876,UPI,Completed,292700.0
PAY094877,ORD094877,UPI,Completed,89564.0
PAY094878,ORD094878,Net Banking,Completed,99285.0
PAY094879,ORD094879,Net Banking,Completed,256508.0
PAY094880,ORD094880,Wallet,Completed,256921.0
PAY094881,ORD094881,Credit Card,Completed,55214.0
PAY094882,ORD094882,Credit Card,Completed,61564.0
PAY094883,ORD094883,UPI,Completed,55722.0
PAY094884,ORD094884,UPI,Completed,111292.0
PAY094885,ORD094885,UPI,Failed,447641.0
PAY094886,ORD094886,Net Banking,Failed,128514.0
PAY094887,ORD094887,Net Banking,Completed,
PAY094888,ORD094888,Debit Card,Completed,356937.0
PAY094889,ORD094889,UPI,Failed,116402.0
PAY094890,ORD094890,Wallet,Completed,2639.0
PAY094891,ORD094891,UPI,Completed,66804.0
PAY094892,ORD094892,Wallet,Completed,113480.0
PAY094893,ORD094893,Wallet,Completed,
PAY094894,ORD094894,Credit Card,Completed,
PAY094895,ORD094895,Debit Card,Completed,
PAY094896,ORD094896,Wallet,Pending,190432.0
PAY094897,ORD094897,Credit Card,Failed,
PAY094898,ORD094898,Wallet,Completed,391044.0
PAY094899,ORD094899,UPI,Completed,
PAY094900,ORD094900,Net Banking,Failed,42276.0
PAY094901,ORD094901,Debit Card,Completed,350355.0
PAY094902,ORD094902,Wallet,Failed,336668.0
PAY094903,ORD094903,Credit Card,Completed,378966.0
PAY094904,ORD094904,Debit Card,Completed,28370.0
PAY094905,ORD094905,Net Banking,Completed,
PAY094906,ORD094906,Net Banking,Completed,455631.0
PAY094907,ORD094907,Debit Card,Completed,59849.0
PAY094908,ORD094908,Credit Card,Failed,324881.0
PAY094909,ORD094909,UPI,Completed,113240.0
PAY094910,ORD094910,UPI,Completed,220182.0
PAY094911,ORD094911,Debit Card,Completed,
PAY094912,ORD094912,Wallet,Completed,590368.0
PAY094913,ORD094913,Wallet,Failed,217280.0
PAY094914,ORD094914,Wallet,Completed,43654.0
PAY094915,ORD094915,Wallet,Completed,503786.0
PAY094916,ORD094916,UPI,Completed,263334.0
PAY094917,ORD094917,Credit Card,Completed,119730.0
PAY094918,ORD094918,Wallet,Completed,762222.0
PAY094919,ORD094919,Net Banking,Completed,100343.0
PAY094920,ORD094920,UPI,Completed,278259.0
PAY094921,ORD094921,Wallet,Completed,226027.0
PAY094922,ORD094922,Wallet,Completed,270754.0
PAY094923,ORD094923,Wallet,Completed,175137.0
PAY094924,ORD094924,Debit Card,Completed,570125.0
PAY094925,ORD094925,Credit Card,Completed,62057.0
PAY094926,ORD094926,Net Banking,Completed,208974.0
PAY094927,ORD094927,UPI,Completed,147382.0
PAY094928,ORD094928,Credit Card,Completed,797603.0
PAY094929,ORD094929,UPI,Completed,1228.0
PAY094930,ORD094930,Debit Card,Pending,71435.0
PAY094931,ORD094931,Wallet,Completed,262967.0
PAY094932,ORD094932,Credit Card,Completed,95716.0
PAY094933,ORD094933,Debit Card,Completed,
PAY094934,ORD094934,Debit Card,Completed,185647.0
PAY094935,ORD094935,Wallet,Completed,
PAY094936,ORD094936,Net Banking,Completed,30759.0
PAY094937,ORD094937,Debit Card,Completed,632038.0
PAY094938,ORD094938,Net Banking,Completed,
PAY094939,ORD094939,Wallet,Completed,621703.0
PAY094940,ORD094940,Wallet,Completed,347400.0
PAY094941,ORD094941,Wallet,Completed,656847.0
PAY094942,ORD094942,Debit Card,Completed,
